CLID	NAME	Fourier	Scaled Fourier	Sin	Cos	Atan2	Phase
AGI_HUM1_OLIGO_A_23_P28886	683820 ^ PCNA ^ Proliferating cell nuclear antigen ^ 5111	11.19526967	9.145908384	0.576332047	0.817215621	0.614233195	G1/S 
AGI_HUM1_OLIGO_A_24_P290999	850805 ^ TncRNA ^ Trophoblast-derived noncoding RNA ^ 283131	14.69258925	9.141596797	0.894584569	0.446898701	1.10750075	G1/S 
AGI_HUM1_OLIGO_A_23_P41948	684793 ^ FLJ20364 ^ Hypothetical protein FLJ20364 ^ 54908	11.50256335	9.116425598	-0.440557799	-0.897724248	-2.685372727	G2 
AGI_HUM1_OLIGO_A_24_P193592	854088 ^ CCNF ^ Cyclin F ^ 899	11.88000092	9.054817899	-0.387831158	-0.921730434	-2.74331524	G2 
AGI_HUM1_OLIGO_A_23_P110531	681946 ^ FST ^ Follistatin ^ 10468	14.12791903	9.038675267	0.967331365	0.253515344	1.314483729	S 
AGI_HUM1_OLIGO_A_24_P73962	"862607 ^ PSMD11 ^ Proteasome (prosome, macropain) 26S subunit, non-ATPase, 11 ^ 5717"	13.78320551	9.018861346	-0.87749202	-0.479591238	-2.07098515	G2/M 
AGI_HUM1_OLIGO_A_32_P9753	849078 ^ VMP1 ^ Likely ortholog of rat vacuole membrane protein 1 ^ 81671	14.02747095	8.976753786	0.620020022	0.784585987	0.668768223	S 
AGI_HUM1_OLIGO_A_23_P103795	"685702 ^ VANGL1 ^ Vang-like 1 (van gogh, Drosophila) ^ 81839"	11.45414912	8.966044484	-0.497596343	-0.867408716	-2.620767166	G2/M 
AGI_HUM1_OLIGO_A_23_P115313	"853022 ^ TOR3A ^ Torsin family 3, member A ^ 64222"	12.06656505	8.965216497	0.264695105	0.964332153	0.267887736	G1/S 
AGI_HUM1_OLIGO_A_23_P102202	696443 ^ MSH6 ^ MutS homolog 6 (E. coli) ^ 2956	12.67170793	8.952460276	-0.167483155	0.985874938	-0.168276207	G1/S 
AGI_HUM1_OLIGO_A_23_P151426	687665 ^ FOXO1A ^ Forkhead box O1A (rhabdomyosarcoma) ^ 2308	16.05714713	8.931210033	0.651358034	0.758770526	0.709372847	S 
AGI_HUM1_OLIGO_A_23_P38876	"688211 ^ LIPE ^ Lipase, hormone-sensitive ^ 3991"	12.26216806	8.909912029	-0.444278226	-0.895888865	-2.681224205	G2/M 
AGI_HUM1_OLIGO_A_32_P114246	853881 ^ USP47 ^ Ubiquitin specific protease 47 ^ 55031	13.46004721	8.881127592	-0.639418254	-0.768859088	-2.447851262	G2/M 
AGI_HUM1_OLIGO_A_24_P122337	868272 ^ SYTL4 ^ Synaptotagmin-like 4 (granuphilin-a) ^ 94121	11.26658513	8.863219725	0.065979399	0.997820985	0.066027364	G1/S 
AGI_HUM1_OLIGO_A_32_P184636	849621 ^  ^  ^ 	13.83660103	8.836122601	0.31977856	0.947492307	0.325495767	G1/S 
AGI_HUM1_OLIGO_A_32_P172188	842844 ^ FLJ21019 ^ Hypothetical protein FLJ21019 ^ 79990	12.7734387	8.794857428	0.084717459	0.996405014	0.084819125	G1/S 
AGI_HUM1_OLIGO_A_24_P247660	855731 ^ HN1 ^ Hematological and neurological expressed 1 ^ 51155	13.31336308	8.778152635	-0.543244916	-0.839574274	-2.567295402	G2/M 
AGI_HUM1_OLIGO_A_24_P345781	856173 ^  ^  ^ 	13.14503583	8.764820702	-0.715336471	-0.698780176	-2.344487154	G2/M 
AGI_HUM1_OLIGO_A_24_P942786	860849 ^ DYRK2 ^ Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 ^ 8445	16.19436597	8.748601359	-0.586051189	-0.81027403	-2.515415879	G2/M 
AGI_HUM1_OLIGO_A_24_P592544	854695 ^  ^  ^ 	12.56835521	8.741328752	0.025848264	0.999665878	0.025851144	G1/S 
AGI_HUM1_OLIGO_A_23_P88810	690916 ^ MLYCD ^ Malonyl-CoA decarboxylase ^ 23417	13.42864428	8.741093995	0.918952211	0.394368907	1.16541533	S 
AGI_HUM1_OLIGO_A_23_P10385	696334 ^ RAMP ^ RA-regulated nuclear matrix-associated protein ^ 51514	11.80483154	8.727807762	-0.226701758	0.973964226	-0.228689931	G1/S 
AGI_HUM1_OLIGO_A_32_P186474	850907 ^ RACGAP1 ^ Rac GTPase activating protein 1 ^ 29127	12.57681966	8.720678711	-0.286164543	-0.958180492	-2.851371076	G2 
AGI_HUM1_OLIGO_A_23_P82814	685214 ^ FBXO32 ^ F-box protein 32 ^ 114907	14.92417787	8.71066058	0.712248745	0.701927151	0.792696697	S 
AGI_HUM1_OLIGO_A_23_P300220	772878 ^ YPEL4 ^ Yippee-like 4 (Drosophila) ^ 219539	16.17936104	8.695484338	0.203938714	0.978983657	0.205379515	G1/S 
AGI_HUM1_OLIGO_A_24_P108311	"860972 ^ NEDD4L ^ Neural precursor cell expressed, developmentally down-regulated 4-like ^ 23327"	13.55709607	8.685462056	-0.745440376	-0.666572311	-2.300397399	G2/M 
AGI_HUM1_OLIGO_A_23_P408996	870194 ^ OACT1 ^ O-acyltransferase (membrane bound) domain containing 1 ^ 154141	12.06976443	8.653345189	0.304751109	0.952432025	0.309677097	G1/S 
AGI_HUM1_OLIGO_A_23_P99853	684797 ^ FLJ10980 ^ Hypothetical protein FLJ10980 ^ 56204	17.35273284	8.650944668	0.481098956	0.876666296	0.501907844	G1/S 
AGI_HUM1_OLIGO_A_32_P24950	847033 ^  ^  ^ 	13.19853153	8.643757892	0.752238764	0.658890615	0.851453298	S 
AGI_HUM1_OLIGO_A_24_P274615	846897 ^ ARRDC3 ^ Arrestin domain containing 3 ^ 57561	18.8775836	8.638948582	-0.137412672	0.990513886	-0.137848832	G1/S 
AGI_HUM1_OLIGO_A_32_P231568	858542 ^ RASEF ^ RAS and EF hand domain containing ^ 158158	13.58056381	8.631208811	0.703908105	0.710291053	0.780884722	S 
AGI_HUM1_OLIGO_A_23_P502464	"774063 ^ NOS2A ^ Nitric oxide synthase 2A (inducible, hepatocytes) ^ 4843"	10.99085708	8.593707185	-0.093313479	0.995636778	-0.093449433	G1/S 
AGI_HUM1_OLIGO_A_24_P33895	850641 ^ ATF3 ^ Activating transcription factor 3 ^ 467	15.70141291	8.567177625	0.843745662	0.536743195	1.004223915	S 
AGI_HUM1_OLIGO_A_24_P658505	"853530 ^ GPSM2 ^ G-protein signalling modulator 2 (AGS3-like, C. elegans) ^ 29899"	13.81155641	8.561866688	-0.63233017	-0.77469901	-2.457035281	G2/M 
AGI_HUM1_OLIGO_A_23_P216068	"682321 ^ ATAD2 ^ ATPase family, AAA domain containing 2 ^ 29028"	11.14196546	8.551191085	0.606571903	0.795028633	0.651741545	G1/S 
AGI_HUM1_OLIGO_A_23_P217236	690848 ^ HMGB3 ^ High-mobility group box 3 ^ 3149	10.93219612	8.544353047	-0.756824452	-0.653618198	-2.283151716	M/G1 
AGI_HUM1_OLIGO_A_24_P41890	856302 ^  ^  ^ 	13.67695727	8.541834247	-0.865350044	-0.501167937	-2.095744246	G2/M 
AGI_HUM1_OLIGO_A_23_P210726	683877 ^ CDC25B ^ Cell division cycle 25B ^ 994	11.30501429	8.521663243	-0.759293757	-0.650748023	-2.279365505	G2/M 
AGI_HUM1_OLIGO_A_23_P165408	697635 ^ MGC2610 ^ Hypothetical protein MGC2610 ^ 151230	12.06998515	8.520962925	0.327768432	0.944758093	0.333940552	G1/S 
AGI_HUM1_OLIGO_A_24_P336577	850420 ^ LOC55924 ^ Hypothetical protein LOC55924 ^ 55924	13.96721363	8.515111788	0.077383953	0.997001366	0.077461395	G1/S 
AGI_HUM1_OLIGO_A_23_P52552	857581 ^ BAG3 ^ BCL2-associated athanogene 3 ^ 9531	13.46729543	8.500705014	-0.490020272	-0.871711038	-2.629479646	G2/M 
AGI_HUM1_OLIGO_A_24_P170309	849291 ^  ^  ^ 	12.7631234	8.486239035	-0.829230757	-0.558906389	-2.163862714	G2/M 
AGI_HUM1_OLIGO_A_23_P88119	689259 ^ HSPH1 ^ Heat shock 105kDa/110kDa protein 1 ^ 10808	13.39442565	8.485904429	-0.768677442	-0.639636608	-2.264821749	G2/M 
AGI_HUM1_OLIGO_A_32_P70724	"855377 ^ JARID1B ^ Jumonji, AT rich interactive domain 1B (RBP2-like) ^ 10765"	11.47529432	8.485532616	-0.506586492	-0.862189147	-2.610371606	G2/M 
AGI_HUM1_OLIGO_A_23_P218879	686508 ^ TREX1 ^ Three prime repair exonuclease 1 ^ 11277	13.29918766	8.47109047	0.344074977	0.938942176	0.351253431	G1/S 
AGI_HUM1_OLIGO_A_24_P923102	862624 ^ MGC2610 ^ Hypothetical protein MGC2610 ^ 151230	11.23928806	8.395557115	0.338220132	0.941067023	0.345024923	G1/S 
AGI_HUM1_OLIGO_A_24_P934522	865339 ^ HSPH1 ^ Heat shock 105kDa/110kDa protein 1 ^ 10808	13.67302641	8.379965446	-0.756551812	-0.653933754	-2.283568738	G2/M 
AGI_HUM1_OLIGO_A_23_P126212	843815 ^ CLSPN ^ Claspin homolog (Xenopus laevis) ^ 63967	12.32455752	8.36249574	0.549042546	0.835794402	0.581218245	S 
AGI_HUM1_OLIGO_A_23_P148475	696905 ^ KIF4A ^ Kinesin family member 4A ^ 24137	10.76649254	8.361925629	-0.705618894	-0.708591544	-2.358296473	G2/M 
AGI_HUM1_OLIGO_A_23_P165414	846603 ^ MGC2610 ^ Hypothetical protein MGC2610 ^ 151230	11.35383398	8.361383432	0.407923994	0.91301589	0.420179115	G1/S 
AGI_HUM1_OLIGO_A_23_P15450	683660 ^ FLJ10970 ^ Hypothetical protein FLJ10970 ^ 55273	14.41604467	8.343444431	0.089878863	0.995952705	0.090000315	G1/S 
AGI_HUM1_OLIGO_A_23_P75071	684403 ^ MPHOSPH1 ^ M-phase phosphoprotein 1 ^ 9585	12.17746273	8.333914526	-0.301086733	-0.953596759	-2.835760589	G2 
AGI_HUM1_OLIGO_A_24_P261691	866289 ^  ^  ^ 	13.63716154	8.317550289	0.06826259	0.997667389	0.068315716	G1/S 
AGI_HUM1_OLIGO_A_23_P160523	857546 ^ TRIM45 ^ Tripartite motif-containing 45 ^ 80263	12.28229353	8.307448569	0.43456862	0.900638726	0.44955925	G1/S 
AGI_HUM1_OLIGO_A_23_P360964	772127 ^ MGC15476 ^ Thymus expressed gene 3-like ^ 147906	13.06001211	8.255978073	-0.190455408	0.981695848	-0.191626025	G1/S 
AGI_HUM1_OLIGO_A_23_P112341	695755 ^ C9orf76 ^ Chromosome 9 open reading frame 76 ^ 80010	12.0440179	8.241709402	0.314833293	0.949146984	0.320281011	G1/S 
AGI_HUM1_OLIGO_A_24_P933828	843630 ^  ^  ^ 	12.91237467	8.238430763	0.706470739	0.707742252	0.784499068	S 
AGI_HUM1_OLIGO_A_23_P144096	684626 ^ CISH ^ Cytokine inducible SH2-containing protein ^ 1154	12.35400972	8.219666243	-0.650655647	-0.759372918	-2.43314513	G2/M 
AGI_HUM1_OLIGO_A_24_P89457	"843248 ^ CDKN1A ^ Cyclin-dependent kinase inhibitor 1A (p21, Cip1) ^ 1026"	13.84054054	8.212658423	0.761345188	0.648346748	0.865385392	S 
AGI_HUM1_OLIGO_A_23_P428875	773000 ^ MGC17791 ^ Hypothetical protein MGC17791 ^ 126282	13.48138214	8.198271147	-0.66121078	-0.750200176	-2.419161096	G2/M 
AGI_HUM1_OLIGO_A_23_P315789	773196 ^ RFXAP ^ Regulatory factor X-associated protein ^ 5994	13.23817785	8.195041045	0.373703293	0.9275483	0.382998386	G1/S 
AGI_HUM1_OLIGO_A_23_P146077	694644 ^ ZNF395 ^ Zinc finger protein 395 ^ 55893	15.24063667	8.189403706	0.644128588	0.764917226	0.699883512	G1/S 
AGI_HUM1_OLIGO_A_24_P12660	862524 ^  ^  ^ 	11.70888382	8.177051232	-0.842462218	-0.538755428	-2.139755434	G2/M 
AGI_HUM1_OLIGO_A_24_P342096	854157 ^  ^ Hypothetical gene supported by AK131029; BC002886 ^ 441419	11.6266986	8.15441994	0.559037433	0.829142417	0.593224427	G1/S 
AGI_HUM1_OLIGO_A_32_P159574	"865129 ^  ^ Homo sapiens, clone IMAGE:5218412, mRNA ^ "	12.78297712	8.124540681	0.815228225	0.579139829	0.953123162	S 
AGI_HUM1_OLIGO_A_23_P121676	684240 ^ CXXC4 ^ CXXC finger 4 ^ 80319	14.02257083	8.123275284	-0.160021096	0.987113595	-0.160712025	G1/S 
AGI_HUM1_OLIGO_A_23_P341443	775113 ^ MNT ^ MAX binding protein ^ 4335	12.26718398	8.118127943	0.048149247	0.998840152	0.04816787	G1/S 
AGI_HUM1_OLIGO_A_23_P93269	688726 ^ ZNF165 ^ Zinc finger protein 165 ^ 7718	12.62801646	8.113184875	-0.079629695	-0.996824514	-3.061878564	G2 
AGI_HUM1_OLIGO_A_23_P126120	858672 ^  ^  ^ 	9.462775908	8.111179237	-0.080990883	-0.996714842	-3.060512965	G2 
AGI_HUM1_OLIGO_A_23_P31873	697363 ^ RAB11FIP1 ^ RAB11 family interacting protein 1 (class I) ^ 80223	12.39495182	8.109719499	0.714689057	0.699442315	0.796179447	G1/S 
AGI_HUM1_OLIGO_A_23_P64630	696182 ^ RNF26 ^ Ring finger protein 26 ^ 79102	10.36425334	8.062870889	-0.62857973	-0.777745153	-2.461866931	G2/M 
AGI_HUM1_OLIGO_A_24_P109176	870178 ^  ^  ^ 	14.5450047	8.020246497	0.6522589	0.757996258	0.710560723	G1/S 
AGI_HUM1_OLIGO_A_23_P129466	681599 ^ ATF7IP2 ^ Activating transcription factor 7 interacting protein 2 ^ 80063	13.76124489	8.014507742	-0.475685729	-0.879615306	-2.645849208	G2/M 
AGI_HUM1_OLIGO_A_24_P37253	860744 ^ MGC52057 ^ Hypothetical protein MGC52057 ^ 130574	13.57220684	7.984257841	0.716047286	0.698051778	0.798123252	G1/S 
AGI_HUM1_OLIGO_A_23_P35082	856835 ^ SESN2 ^ Sestrin 2 ^ 83667	12.4003299	7.978979872	0.793931647	0.608007023	0.917248419	S 
AGI_HUM1_OLIGO_A_23_P51646	697369 ^ PLK3 ^ Polo-like kinase 3 (Drosophila) ^ 1263	11.73907214	7.963751324	0.874243563	0.485487582	1.063875527	S 
AGI_HUM1_OLIGO_A_24_P227091	861141 ^ KIF11 ^ Kinesin family member 11 ^ 3832	11.82688322	7.936820272	-0.231621383	-0.972806011	-2.907848593	G2/M 
AGI_HUM1_OLIGO_A_23_P408239	773206 ^  ^  ^ 	10.6502879	7.904057915	0.541005712	0.841018918	0.571632475	G1/S 
AGI_HUM1_OLIGO_A_32_P219520	"846238 ^ TNFAIP8 ^ Tumor necrosis factor, alpha-induced protein 8 ^ 25816"	10.25041931	7.895764741	0.424609094	0.905376782	0.438530081	G1/S 
AGI_HUM1_OLIGO_A_32_P87849	860579 ^  ^  ^ 	13.68480525	7.890932406	0.000796974	-0.999999682	3.14079568	M/G1 
AGI_HUM1_OLIGO_A_24_P921933	"869432 ^ SFRS1 ^ Splicing factor, arginine/serine-rich 1 (splicing factor 2, alternate splicing factor) ^ 6426"	13.75905268	7.887046733	-0.890064041	-0.4558355	-2.044107012	G2/M 
AGI_HUM1_OLIGO_A_32_P3572	844285 ^  ^ Hypothetical LOC389025 ^ 389025	14.19942239	7.868439527	0.9536066	0.301055564	1.264996948	S 
AGI_HUM1_OLIGO_A_23_P251574	689753 ^ DRE1 ^ DRE1 protein ^ 54800	15.25062298	7.828068522	0.583828146	0.811877266	0.62343592	G1/S 
AGI_HUM1_OLIGO_A_24_P337746	856364 ^ RABGEF1 ^ RAB guanine nucleotide exchange factor (GEF) 1 ^ 27342	12.00315498	7.808364396	-0.530085994	-0.847943889	-2.582890677	G2/M 
AGI_HUM1_OLIGO_A_32_P15898	"846703 ^ MYH11 ^ Myosin, heavy polypeptide 11, smooth muscle ^ 4629"	11.65895003	7.790755251	-0.230924814	-0.972971598	-2.908564573	G2/M 
AGI_HUM1_OLIGO_A_32_P222460	858394 ^  ^ Hypothetical LOC197387 ^ 197387	12.33341946	7.787234713	0.626851408	0.779138828	0.677505491	G1/S 
AGI_HUM1_OLIGO_A_23_P70660	"693136 ^ FAM46A ^ Family with sequence similarity 46, member A ^ 55603"	12.7089049	7.778154814	-0.105318691	0.994438522	-0.105514368	G1/S 
AGI_HUM1_OLIGO_A_23_P123503	693341 ^ TRIB1 ^ Tribbles homolog 1 (Drosophila) ^ 10221	13.30074021	7.76721996	0.8185215	0.574475896	0.958832629	S 
AGI_HUM1_OLIGO_A_24_P61490	854162 ^ TITF1 ^ Thyroid transcription factor 1 ^ 7080	11.51653689	7.765024997	0.073803216	0.997272824	0.07387038	G1/S 
AGI_HUM1_OLIGO_A_32_P99715	864847 ^ HSPA8 ^ Heat shock 70kDa protein 8 ^ 3312	11.77805005	7.760851629	-0.777206669	-0.629245416	-2.251378263	M/G1 
AGI_HUM1_OLIGO_A_23_P213298	861598 ^ FLJ23548 ^ Hypothetical protein FLJ23548 ^ 79642	11.65017665	7.746493711	-0.559456448	-0.828859748	-2.547862781	G2/M 
AGI_HUM1_OLIGO_A_32_P119744	845635 ^  ^ Hypothetical LOC344595 ^ 344595	11.7964347	7.744583514	0.460808304	0.887499694	0.478905748	G1/S 
AGI_HUM1_OLIGO_A_23_P302709	"774027 ^ NR1D2 ^ Nuclear receptor subfamily 1, group D, member 2 ^ 9975"	11.68208674	7.735819428	-0.008901358	0.999960382	-0.008901475	G1/S 
AGI_HUM1_OLIGO_A_32_P48856	849699 ^  ^  ^ 	9.954056235	7.724506903	-0.697812952	-0.716280032	-2.369253059	G2/M 
AGI_HUM1_OLIGO_A_24_P684119	844988 ^  ^ Hypothetical LOC401057 ^ 401057	11.77238454	7.722943251	-0.80492359	-0.593378475	-2.206045968	G2/M 
AGI_HUM1_OLIGO_A_32_P203500	860324 ^ LOC115294 ^ Similar to hypothetical protein FLJ10883 ^ 115294	11.74592878	7.705716896	0.903177825	0.429266603	1.127115726	S 
AGI_HUM1_OLIGO_A_23_P32707	687972 ^ ESPL1 ^ Extra spindle poles like 1 (S. cerevisiae) ^ 9700	10.37802497	7.70301639	-0.390109414	-0.920768508	-2.740842234	G2/M 
AGI_HUM1_OLIGO_A_24_P713729	862958 ^  ^  ^ 	10.6762434	7.697422023	-0.712224929	-0.701951316	-2.348929885	G2/M 
AGI_HUM1_OLIGO_A_32_P75681	860239 ^ LOC340109 ^ Hypothetical protein LOC340109 ^ 340109	14.3166082	7.689221198	0.49716487	0.867656091	0.520328132	G1/S 
AGI_HUM1_OLIGO_A_32_P112623	863273 ^  ^  ^ 	11.99098316	7.673269941	0.12576404	0.992060183	0.126097949	G1/S 
AGI_HUM1_OLIGO_A_23_P157117	680962 ^ CREB5 ^ CAMP responsive element binding protein 5 ^ 9586	12.10832783	7.653359203	0.917345966	0.398090917	1.161361517	S 
AGI_HUM1_OLIGO_A_23_P68807	859909 ^ PPM1F ^ Protein phosphatase 1F (PP2C domain containing) ^ 9647	12.29308108	7.651250545	-0.900881269	-0.434065593	-2.01979713	G2/M 
AGI_HUM1_OLIGO_A_23_P211428	694447 ^ SMTN ^ Smoothelin ^ 6525	12.10360621	7.644480336	-0.542470227	-0.840075028	-2.568217842	G2/M 
AGI_HUM1_OLIGO_A_23_P502832	772787 ^ RBM12 ^ RNA binding motif protein 12 ^ 10137	10.43854779	7.639994008	-0.86041516	-0.509593714	-2.105508853	M/G1 
AGI_HUM1_OLIGO_A_32_P101264	859653 ^  ^  ^ 	11.77603983	7.62215954	-0.882636899	-0.470055428	-2.060149902	G2/M 
AGI_HUM1_OLIGO_A_24_P53985	"854794 ^ ZMYM1 ^ Zinc finger, MYM domain containing 1 ^ 79830"	10.41857439	7.621385123	-0.594488009	-0.804104476	-2.504963877	G2 
AGI_HUM1_OLIGO_A_24_P39195	843288 ^ OXGR1 ^ Oxoglutarate (alpha-ketoglutarate) receptor 1 ^ 27199	12.12973265	7.616271259	-0.436972318	0.899474954	-0.452229855	G1/S 
AGI_HUM1_OLIGO_A_23_P425954	851915 ^ BCL2L11 ^ BCL2-like 11 (apoptosis facilitator) ^ 10018	13.34192765	7.612997312	0.388115474	0.921610752	0.398585893	G1/S 
AGI_HUM1_OLIGO_A_23_P169137	684190 ^ NINJ1 ^ Ninjurin 1 ^ 4814	11.86437833	7.600985163	0.603224272	0.797571613	0.647537569	S 
AGI_HUM1_OLIGO_A_32_P135601	847079 ^  ^  ^ 	12.7500605	7.600362064	-0.793008505	-0.609210564	-2.225861042	G2/M 
AGI_HUM1_OLIGO_A_23_P502312	774603 ^ CD97 ^ CD97 antigen ^ 976	11.7229125	7.599764884	-0.249783368	-0.968301745	-2.889136128	G2/M 
AGI_HUM1_OLIGO_A_24_P566916	869529 ^  ^  ^ 	14.73247753	7.59830475	0.761294706	0.648406023	0.865307534	G1/S 
AGI_HUM1_OLIGO_A_23_P131208	"861630 ^ NR4A2 ^ Nuclear receptor subfamily 4, group A, member 2 ^ 4929"	16.42302626	7.572575294	0.796798267	0.604245415	0.921977822	G1/S 
AGI_HUM1_OLIGO_A_23_P45799	"681932 ^ ORC1L ^ Origin recognition complex, subunit 1-like (yeast) ^ 4998"	11.13655414	7.567188308	-0.119602274	0.992821885	-0.119889271	G1/S 
AGI_HUM1_OLIGO_A_23_P99891	692720 ^ MESDC1 ^ Mesoderm development candidate 1 ^ 59274	10.79989612	7.56470084	-0.196501625	-0.980503499	-2.943803955	G2 
AGI_HUM1_OLIGO_A_23_P37994	693552 ^ TP53TG3 ^ TP53TG3 protein ^ 24150	11.56802576	7.561428469	0.49208345	0.870548033	0.514481402	G1/S 
AGI_HUM1_OLIGO_A_23_P65110	690792 ^ RACGAP1 ^ Rac GTPase activating protein 1 ^ 29127	11.21442525	7.551524815	-0.270000197	-0.962860267	-2.868199418	G2/M 
AGI_HUM1_OLIGO_A_23_P413803	773294 ^ FLJ35779 ^ Hypothetical protein FLJ35779 ^ 134359	10.16336822	7.537946618	-0.187119625	-0.982337135	-2.953363496	G2 
AGI_HUM1_OLIGO_A_23_P428129	"773383 ^ CDKN1C ^ Cyclin-dependent kinase inhibitor 1C (p57, Kip2) ^ 1028"	13.84037324	7.534560786	0.467230997	0.884135281	0.4861563	G1/S 
AGI_HUM1_OLIGO_A_23_P161091	"683259 ^ ZMYM1 ^ Zinc finger, MYM domain containing 1 ^ 79830"	10.23896053	7.531564351	-0.300075055	-0.953915595	-2.83682132	G2 
AGI_HUM1_OLIGO_A_23_P139500	"688508 ^ BHLHB3 ^ Basic helix-loop-helix domain containing, class B, 3 ^ 79365"	12.04008724	7.531459853	0.045768978	0.998952051	0.045784973	G1/S 
AGI_HUM1_OLIGO_A_23_P90612	"682695 ^ MCM6 ^ MCM6 minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae) ^ 4175"	10.57555384	7.529815486	0.266109717	0.963942747	0.269354966	G1/S 
AGI_HUM1_OLIGO_A_23_P407718	774344 ^ TRIM59 ^ Tripartite motif-containing 59 ^ 286827	11.34996223	7.517148086	-0.255455565	-0.966820797	-2.88327378	G2 
AGI_HUM1_OLIGO_A_23_P26124	695668 ^ RORA ^ RAR-related orphan receptor A ^ 6095	12.60220977	7.511559733	0.805565839	0.592506269	0.936629841	S 
AGI_HUM1_OLIGO_A_23_P160518	686386 ^ TRIM45 ^ Tripartite motif-containing 45 ^ 80263	11.49754572	7.498883283	0.416485424	0.909142393	0.429576067	G1/S 
AGI_HUM1_OLIGO_A_23_P35645	686424 ^ RBM17 ^ RNA binding motif protein 17 ^ 84991	12.20238975	7.49745332	-0.763309434	-0.646033055	-2.273172226	G2/M 
AGI_HUM1_OLIGO_A_23_P49391	858105 ^ TP53TG3 ^ TP53TG3 protein ^ 24150	12.40996411	7.486484591	0.547985103	0.836488091	0.579953575	G1/S 
AGI_HUM1_OLIGO_A_24_P532589	865121 ^  ^ Similar to RIKEN cDNA 2410129H14 ^ 440145	11.24435633	7.484502192	-0.616300107	-0.787511383	-2.477556845	G2/M 
AGI_HUM1_OLIGO_A_32_P181527	854076 ^  ^  ^ 	16.02143756	7.472847077	0.351570265	0.936161497	0.359247921	G1/S 
AGI_HUM1_OLIGO_A_24_P14156	864452 ^ KNTC2 ^ Kinetochore associated 2 ^ 10403	11.1915042	7.459797849	-0.308142998	-0.951340051	-2.828352226	G2 
AGI_HUM1_OLIGO_A_24_P59596	"858305 ^ ATAD2 ^ ATPase family, AAA domain containing 2 ^ 29028"	11.74477779	7.447351849	0.436072346	0.899911612	0.451229546	G1/S 
AGI_HUM1_OLIGO_A_23_P370989	846502 ^ MCM4 ^ MCM4 minichromosome maintenance deficient 4 (S. cerevisiae) ^ 4173	11.19177164	7.446232619	0.243397322	0.969926669	0.245866979	G1/S 
AGI_HUM1_OLIGO_A_23_P92161	696471 ^ FLJ22595 ^ Hypothetical protein FLJ22595 ^ 80117	14.89076616	7.44282187	0.420674455	0.907211664	0.434188629	G1/S 
AGI_HUM1_OLIGO_A_23_P52278	683932 ^ KIF11 ^ Kinesin family member 11 ^ 3832	10.83865148	7.435965234	-0.167874343	-0.985808402	-2.97291964	G2 
AGI_HUM1_OLIGO_A_24_P823514	"866715 ^  ^ CDNA FLJ35556 fis, clone SPLEN2004844 ^ "	10.68127994	7.412081949	0.795315824	0.606195299	0.919528395	S 
AGI_HUM1_OLIGO_A_24_P250922	855721 ^ PTGS2 ^ Prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase) ^ 5743	12.54378389	7.408697447	0.781427763	0.623995715	0.896950647	S 
AGI_HUM1_OLIGO_A_32_P219377	868348 ^  ^  ^ 	11.9034771	7.408545598	0.610631853	0.791914604	0.656858226	S 
AGI_HUM1_OLIGO_A_23_P356684	"773138 ^ ANLN ^ Anillin, actin binding protein (scraps homolog, Drosophila) ^ 54443"	10.96631833	7.399314934	-0.660022434	-0.75124589	-2.420744031	G2 
AGI_HUM1_OLIGO_A_32_P42964	862255 ^  ^  ^ 	12.62340878	7.392697377	0.750344947	0.661046489	0.848583743	S 
AGI_HUM1_OLIGO_A_24_P921144	853934 ^ 182-FIP ^ 82-kD FMRP Interacting Protein ^ 57532	12.13169213	7.371434506	-0.687415135	-0.726264712	-2.383668745	G2/M 
AGI_HUM1_OLIGO_A_23_P60479	"693457 ^ DNAJA1 ^ DnaJ (Hsp40) homolog, subfamily A, member 1 ^ 3301"	10.70237918	7.369519172	-0.703453167	-0.710741614	-2.361348223	G2/M 
AGI_HUM1_OLIGO_A_24_P916288	"847640 ^ SLC25A29 ^ Solute carrier family 25, member 29 ^ 123096"	11.10741441	7.357795667	-0.868832875	-0.495105479	-2.088752558	G2/M 
AGI_HUM1_OLIGO_A_23_P340148	853056 ^ ZNF6 ^ Zinc finger protein 6 (CMPX1) ^ 7552	13.40445072	7.348587975	0.19108422	0.981573645	0.192266602	G1/S 
AGI_HUM1_OLIGO_A_23_P38167	"696709 ^ GPRC5C ^ G protein-coupled receptor, family C, group 5, member C ^ 55890"	10.57838868	7.348383478	0.32333531	0.946284459	0.329252013	G1/S 
AGI_HUM1_OLIGO_A_23_P29784	689479 ^ ARMC8 ^ Armadillo repeat containing 8 ^ 25852	10.92782506	7.339531638	-0.463920649	-0.885876759	-2.659176831	G2/M 
AGI_HUM1_OLIGO_A_23_P53397	696940 ^ SP1 ^ Sp1 transcription factor ^ 6667	11.90510908	7.336202034	0.756538101	0.653949617	0.858002949	G1/S 
AGI_HUM1_OLIGO_A_23_P357856	853294 ^ TLOC1 ^ Translocation protein 1 ^ 7095	10.96650214	7.334648858	-0.924126281	-0.382087184	-1.96285012	M/G1 
AGI_HUM1_OLIGO_A_24_P458479	848097 ^  ^  ^ 	11.34103643	7.333874004	0.06885278	0.997626831	0.068907298	G1/S 
